ppd_id,fy,EEGroupID,TierID,source_ActLiabilities,notes_ActLiabilities,PVFB_InactiveNonVested,PVFB_active,PVFB_InactiveVested,PVFB_retiree,PVFB_other,PVFB_tot,PVFNC_tot,PVFNC_EE,PVFNC_ER,PVFS,MktAssets_ActRpt,ActAssets_AVA,ActLiabilities_EAN,ActLiabilities_PUC
1,2012,1,0,,,,,,,,,,,,,,,,
1,2012,2,0,,,,,,,,,,,,,,,,
1,2012,4,0,,,,,,,,,,,,,,,,
1,2012,3,0,,,,,,,,,,,,,,,,
3,2012,1,0,,,,,,,,,,,,,,,,
3,2012,2,0,,,,,,,,,,,,,,,,
6,2012,5,0,,,,,,,,,,,,,,,,
6,2012,1,0,,,,,,,,,,,,,,,,
6,2012,2,0,,,,,,,,,,,,,,,,
6,2012,6,0,,,,,,,,,,,,,,,,
6,2012,3,0,,,,,,,,,,,,,,,,
6,2012,4,0,,,,,,,,,,,,,,,,
7,2012,2,0,,,,,,,,,,,,,,,,
7,2012,1,0,,,,,,,,,,,,,,,,
7,2012,3,0,,,,,,,,,,,,,,,,
9,2011,6,0,2012 CALPERS S&S AV p 36: Development of Accrued and Unfunded Liabilities. p 37: Development of Employer Contribution Rates,,,2365018.3,,1436115.8,,,3801134,372925.97,459804.66,,2168103.5,2580172.3,2968403.3,
9,2011,1,0,,"To apportion the liability data for Miscellaneous Tier 1&2 combined to Tier 1 and Tier 2 individually, we use the relative proportions of payroll (active PVFB) and benefits (retiree PVFB) in Miscellaneous Tier 1 and Tier 2.",,45080676,,47124456,,,90838264,4925834.5,5694604,,53979980,64659764,81424888,
9,2011,4,0,,"To apportion the liability data for Industrial Tier 1&2 combined to Tier 1 and Tier 2 individually, we assume that the proportions for Industrial Tier 1 and Tier 2 follow those of Miscellaneous Tier 1 and Tier 2.",,2271415.3,,1420478.8,,,3650692.3,358166.28,441606.47,,2113627,2515342,2893818.3,
9,2011,3,0,2012 CALPERS S&S AV p 36: Development of Accrued and Unfunded Liabilities. p 37: Development of Employer Contribution Rates,,,46938412,,47643212,,,94581624,5128823.5,5929273,,55371256,66326304,83523528,
9,2011,2,0,,"To apportion the liability data for Miscellaneous Tier 1&2 combined to Tier 1 and Tier 2 individually, we use the relative proportions of payroll (active PVFB) and benefits (retiree PVFB) in Miscellaneous Tier 1 and Tier 2.",,1857733.6,,518756.56,,,3743362,202989.16,234669.44,,1391277.1,1666537.4,2098640.8,
9,2011,5,0,,"To apportion the liability data for Industrial Tier 1&2 combined to Tier 1 and Tier 2 individually, we assume that the proportions for Industrial Tier 1 and Tier 2 follow those of Miscellaneous Tier 1 and Tier 2.",,93602.961,,15636.948,,,150441.7,14759.706,18198.201,,54476.508,64830.289,74585.117,
9,2012,14,0,,,,1707548.8,253640.88,1299152.9,,,3260342.5,256509.33,323651.63,,1849406.3,2178799.8,2680181.5,
9,2012,5,0,,,,,,,,,,,,,,,,
9,2012,10,0,2012 CALPERS S&S AV p 36: Development of Accrued and Unfunded Liabilities. p 37: Development of Employer Contribution Rates,,,40240388,,29464644,,,69705032,5220898,5045001,,44853804,53791228,59439132,
9,2012,3,0,,,,,,,,,,,,,,,,
9,2012,15,0,,,,700040.5,97156.297,499520.09,,,1296716.9,90190.555,124563.8,,769302.5,903410.94,1081962.5,
9,2012,8,0,2012 CALPERS S&S AV p 36: Development of Accrued and Unfunded Liabilities. p 37: Development of Employer Contribution Rates,,,19367210,,18640032,,,38007240,2751927.5,3919725.3,,20525706,24536730,31335588,
9,2012,9,0,2012 CALPERS S&S AV p 36: Development of Accrued and Unfunded Liabilities. p 37: Development of Employer Contribution Rates,,,4897662.5,,5462325.5,,,10359988,758498.94,942345.94,,5220073,6258399,8659143,
9,2012,19,0,,,,6000529,748547.63,7276261.5,,,14025338,755645.63,1545671.1,,8255442,9854788,11724021,
9,2012,17,0,,,,293741.47,57505.313,268449.53,,,619696.31,56546.109,87186.508,,339655.06,407411.94,475963.72,
9,2012,4,0,,,,,,,,,,,,,,,,
9,2012,7,0,2012 CALPERS S&S AV p 36: Development of Accrued and Unfunded Liabilities. p 37: Development of Employer Contribution Rates,,,6614691.5,,4056804.5,,,10671496,1374715.9,1469526.4,,5524386,6443461,7827254,
9,2012,12,0,,,,2555617.5,507891,1997449.3,,,5060957.5,417342.31,468476.22,,3120110.3,3686598.3,4175139.3,
9,2012,11,0,,,,617938.25,78830.906,268780,,,965549.13,121081.63,108235.61,,589970,701224.19,736231.94,
9,2012,16,0,,,,76351.422,12734.514,37746.516,,,126832.45,15645.666,26356.934,,62942.734,75003.563,84829.859,
9,2012,13,0,,,,1333215.4,238316.38,1117667.8,,,2689199.5,203727.09,230850.02,,1545132.6,1837489.4,2254622.3,
9,2012,2,0,,,,,,,,,,,,,,,,
9,2012,18,0,,,,1380505.4,165443.92,1191884.9,,,2737834.3,200433.7,353850.59,,1592869.3,1896139.3,2183550,
9,2012,6,0,,,,,,,,,,,,,,,,
9,2012,1,0,,,,,,,,,,,,,,,,
15,2012,2,0,,No PVFB Data by group,,,,,,,,,,,,,,
15,2012,1,0,,No PVFB Data by group,,,,,,,,,,,,,,
16,2012,4,0,,,,,,,,,,,,,,,,
16,2012,8,0,,,,,,,,,,,,,,,,
16,2012,6,0,,,,,,,,,,,,,,,,
16,2012,9,0,,,,,,,,,,,,,,,,
16,2012,10,0,,,,,,,,,,,,,,,,
16,2012,5,0,,,,,,,,,,,,,,,,
16,2012,12,0,,,,,,,,,,,,,,,,
16,2012,2,0,,,,,,,,,,,,,,,,
16,2012,11,0,,,,,,,,,,,,,,,,
16,2012,7,0,,,,,,,,,,,,,,,,
16,2012,3,0,,,,,,,,,,,,,,,,
16,2012,1,0,,,,,,,,,,,,,,,,
19,2012,2,0,,,,,,,,,,,,,,,,
19,2012,1,0,,,,,,,,,,,,,,,,
26,2012,2,0,p. 33 Table III-2 Florida Retirement System Actuarial Liabilities,,,1816330,165751,1747747,,,315006,,,3751313,,2006655,3414822,
26,2012,4,0,p. 33 Table III-2 Florida Retirement System Actuarial Liabilities,,,10431,1835,75573,,,1118,,,16014,,71697,86721,
26,2012,3,0,p. 33 Table III-2 Florida Retirement System Actuarial Liabilities,,,17712708,672285,12866887,,,6067974,,,42436932,,20296396,25183908,
26,2012,1,0,p. 33 Table III-2 Florida Retirement System Actuarial Liabilities,,,51035612,4167073,54145028,,,11741029,,,173033920,,87763496,97606688,
26,2012,5,0,p. 33 Table III-2 Florida Retirement System Actuarial Liabilities,,,689346,52783,1080227,,,167052,,,1330112,,1030928,1655304,
33,2012,4,0,,No PVFB Data by group,,,,,,,,,,,,,,
33,2012,2,0,,No PVFB Data by group,,,,,,,,,,,,,,
33,2012,3,0,,No PVFB Data by group,,,,,,,,,,,,,,
33,2012,1,0,,No PVFB Data by group,,,,,,,,,,,,,,
35,2012,3,0,,No PVFB Data by group,,,,,,,,,,,,,,
35,2012,2,0,,No PVFB Data by group,,,,,,,,,,,,,,
35,2012,4,0,,No PVFB Data by group,,,,,,,,,,,,,,
35,2012,1,0,,No PVFB Data by group,,,,,,,,,,,,,,
36,2012,1,0,,,,,,,,,,,,,,,,
36,2012,2,0,,,,,,,,,,,,,,,,
38,2012,4,0,,,,,,,,,,,,,,,,
38,2012,3,0,,,,,,,,,,,,,,,,
38,2012,2,0,,,,,,,,,,,,,,,,
38,2012,5,0,,,,,,,,,,,,,,,,
38,2012,1,0,,,,,,,,,,,,,,,,
39,2012,1,0,,,,,,,,,,,,,,,,
39,2012,2,0,,,,,,,,,,,,,,,,
39,2012,3,0,,,,,,,,,,,,,,,,
40,2012,2,0,,,,,,,,,,,,,,,,
40,2012,1,0,,,,,,,,,,,,,,,,
40,2012,3,0,,,,,,,,,,,,,,,,
53,2012,3,0,,,,,,,,,,,,,,,,
53,2012,4,0,,,,,,,,,,,,,,,,
53,2012,5,0,,,,,,,,,,,,,,,,
53,2012,2,0,,,,,,,,,,,,,,,,
53,2012,1,0,,,,,,,,,,,,,,,,
54,2012,1,0,,,,,,,,,,,,,,,,
54,2012,2,0,,,,,,,,,,,,,,,,
54,2012,3,0,,,,,,,,,,,,,,,,
56,2012,2,0,,,,,,,,,,,,,,,,
56,2012,1,0,,,,,,,,,,,,,,,,
58,2012,2,0,,,,,,,,,,,,,,,,
58,2012,1,0,,,,,,,,,,,,,,,,
59,2012,1,0,,,,,,,,,,,,,,,,
59,2012,3,0,,,,,,,,,,,,,,,,
59,2012,2,0,,,,,,,,,,,,,,,,
71,2012,1,0,2012 NJPERS AV p.20-21: PVFBs; p.19: Actuarial Assets; p.18: Market Assets,,,,27359.551,10849987,,,,,,,8389964,9774698,,19383584
71,2012,2,0,2012 NJPERS AV p.20-21: PVFBs; p.19: Actuarial Assets; p.18: Market Assets,,,,54459.98,14071620,,,,,,,16785718,19376646,,26009038
72,2012,1,0,"2012 NJPFRS p 18-Market Assets, p.21-PVFBs, p. 22- Actuarial Assets.",,,,1772.882,2418803.8,,,,,,,1829418.8,2137727.5,,4026955
72,2012,2,0,"2012 NJPFRS p 18-Market Assets, p.21-PVFBs, p. 22- Actuarial Assets.",,,,5874.2969,16780026,,,,,,,19296198,21549328,,27705168
80,2012,2,0,,,,,,,,,,,,,,,,
80,2012,3,0,,,,,,,,,,,,,,,,
80,2012,1,0,,,,,,,,,,,,,,,,
80,2012,4,0,,,,,,,,,,,,,,,,
85,2012,6,0,,,,,,,,,,,,,,,,
85,2012,4,0,,,,,,,,,,,,,,,,
85,2012,2,0,,,,,,,,,,,,,,,,
85,2012,3,0,,,,,,,,,,,,,,,,
85,2012,5,0,,,,,,,,,,,,,,,,
85,2012,1,0,,,,,,,,,,,,,,,,
86,2012,2,0,,,,,,,,,,,,,,,,
86,2012,1,0,,,,,,,,,,,,,,,,
88,2012,2,0,,,,,,,,,,,,,,,,
88,2012,1,0,,,,,,,,,,,,,,,,
91,2012,3,0,,,,,,,,,,,,,,,,
91,2012,1,0,,,,,,,,,,,,,,,,
91,2012,2,0,,,,,,,,,,,,,,,,
91,2012,4,0,,,,,,,,,,,,,,,,
92,2012,3,0,,,,,,,,,,,,,,,,
92,2012,4,0,,,,,,,,,,,,,,,,
92,2012,2,0,,,,,,,,,,,,,,,,
92,2012,1,0,,,,,,,,,,,,,,,,
93,2012,4,0,,,,,,,,,,,,,,,,
93,2012,1,0,,,,,,,,,,,,,,,,
93,2012,3,0,,,,,,,,,,,,,,,,
93,2012,2,0,,,,,,,,,,,,,,,,
95,2012,2,0,,,,,,,,,,,,,,,,
95,2012,1,0,,,,,,,,,,,,,,,,
100,2012,3,0,,,,,,,,,,,,,,,,
100,2012,2,0,,,,,,,,,,,,,,,,
100,2012,1,0,,,,,,,,,,,,,,,,
105,2012,2,0,,No PVFB Data by group,,,,,,,,,,,,,,
105,2012,1,0,,No PVFB Data by group,,,,,,,,,,,,,,
105,2012,3,0,,No PVFB Data by group,,,,,,,,,,,,,,
115,2012,1,0,,,,,,,,,,,,,,,,
115,2012,2,0,,,,,,,,,,,,,,,,
115,2012,3,0,,,,,,,,,,,,,,,,
115,2012,4,0,,,,,,,,,,,,,,,,
125,2012,5,0,,,,,,,,,,,,,,,,
125,2012,3,0,,,,,,,,,,,,,,,,
125,2012,4,0,,,,,,,,,,,,,,,,
125,2012,2,0,,,,,,,,,,,,,,,,
125,2012,6,0,,,,,,,,,,,,,,,,
125,2012,1,0,,,,,,,,,,,,,,,,
1,2001,0,0,,,,,,3244967,,,,,,,,,,
1,2002,0,0,,,,,,3580584,,,,,,,,,,
1,2003,0,0,,,,,,3928131,,,,,,,,,,
1,2004,0,0,,,,,,4496854,,,,,,,,,,
1,2005,0,0,,,,,,5076621,,,,,,,,,,
1,2006,0,0,,,,,,5540766,,,,,,,,,,
1,2007,0,0,2008 ERS AV p 8,,,,,5911861,,,,,,,10344692,,,
1,2008,0,0,2008 ERS AV p 8,,,,,6275136,,,,,,,8565300,,,
1,2009,0,0,2010 ERS AV p 10,,,,,6707240,,,,,,,7599061,,,
1,2010,0,0,2010 ERS AV p 10,,,,,7130938,,,,,,,8102984,,,
1,2011,0,0,2012 ERS AV p 8,,,,,7722942,,,,,,,8057241,,,
1,2012,0,0,2012 ERS AV p 8,,,7690317,268879.94,7781431,,,,,,,9116551,,,
1,2013,0,0,2013 ERS AV p 25-26,,,8133791.5,282557.13,8085291,,16501640,6955181,1481757.4,5473424,,10012967,9546459,,
1,2014,0,0,2014 ERS AV p 25 p 8,,,8475495,300404.78,8366277,,17142176,7007595.5,1501011.3,5506584.5,,10803110,10134581,,
1,2015,0,0,,,,,,,,,,,,,,,,
1,2016,0,0,,,,,,,,,,,,,,,,
2,2001,0,0,,,,,,7471415,,,,,,,,,,
2,2002,0,0,,,,,,8526609,,,,,,,,,,
2,2003,0,0,,,,,,9548773,,,,,,,,,,
2,2004,0,0,,,,,,11491556,,,,,,,,,,
2,2005,0,0,,,,,,12998138,,,,,,,,,,
2,2006,0,0,,,,,,13408294,,,,,,,,,,
2,2007,0,0,2008 TRS AV p 5,,,,,14048525,,,,,,,21819988,,,
2,2008,0,0,2008 TRS AV p 5,,,,,14678975,,,,,,,17958424,,,
2,2009,0,0,2010 TRS AV p 7,,,,,15328508,,,,,,,15971029,,,
2,2010,0,0,2010 TRS AV p 7,,,,,16083293,,,,,,,16888882,,,
2,2011,0,0,2012 TRS AV p 5,,,,,17245088,,,,,,,16597081,19430134,,
2,2012,0,0,2012 TRS AV p17  5,,,14772338,512008.78,17085972,,32370320,13584311,3409956.5,10174355,,18786008,18786008,,
2,2013,0,0,2013 TRS AV p 20,,,15760472,563840.75,17666932,,33991244,14361429,3474586.5,10886843,,20641740,19629816,,
2,2014,0,0,"2014 TRS AV p 5, P 19",,,16550875,590845.13,18104370,,35246088,14436219,3497684.5,10938534,,22253818,20809872,,
2,2015,0,0,,,,,,,,,,,,,,,,
2,2016,0,0,,,,,,,,,,,,,,,,
3,2001,0,0,,,,,,3089206,,,,,,,,,,
3,2002,0,0,,,,,,3421008,,,,,,,,,,
3,2003,0,0,,,,,,3620213,,,,,,,,,,
3,2004,0,0,,,,,,3919670,,,,,,,,,,
3,2005,0,0,,,,,,4161063,,,,,,,,,,
3,2006,0,0,,,,,,4452207,,,,,,,,,,
3,2007,0,0,2008 PERS AV p 20,,,,,4777462,,,,,,,7439387,,,
3,2008,0,0,2008 PERS AV p 20,,,,,5052193,,,,,,,6935808,,,
3,2009,0,0,2010 PERS AV p 20,,,,,5341348,,,,,,,5090440,,,
3,2010,0,0,2010 PERS AV p 20,,,,,5747492,,,,,,,5391527,,,
3,2011,0,0,2012 PERS AV p 42,,,,,6111567,,,,,,,6267925,,,
3,2012,0,0,2012 PERS AV p 42,Retirement Benefits only,72808,5519083,487488,6509985,,,,,,,6118294,,,
3,2013,0,0,2013 PERS AV p 23,,73412,5338104,492965,6960593,,,,,,,6694482,,,
3,2014,0,0,2014 PERS AV p 18,,2649,988148,24637,1230641,,,,,,,7731438,,,
3,2015,0,0,,,,,,,,,,,,,,,,
3,2016,0,0,,,,,,,,,,,,,,,,
4,2001,0,0,,,,,,2490096,,,,,,,,,,
4,2002,0,0,,,,,,2735301,,,,,,,,,,
4,2003,0,0,,,,,,2972466,,,,,,,,,,
4,2004,0,0,,,,,,3004521,,,,,,,,,,
4,2005,0,0,,,,,,3090082,,,,,,,,,,
4,2006,0,0,,,,,,3327645,,,,,,,,,,
4,2007,0,0,2008 TRS AV p 18,,,,,3450872,,,,,,,3806494,,,
4,2008,0,0,2008 TRS AV p 18,,,,,3576664,,,,,,,3550798,,,
4,2009,0,0,2010 TRS AV p 18,,,,,3680554,,,,,,,2596433,,,
4,2010,0,0,2010 TRS AV p 18,,,,,4024333,,,,,,,2716557,,,
4,2011,0,0,2012 TRS AV p 32,,,,,4212924,,,,,,,3123530,,,
4,2012,0,0,2012 TRS AV p 32,,44183,2375237,100962,4391492,,,,,,,3006647,,,
4,2013,0,0,2013 TRS AV p 19,,115402,2329885,43754,4572604,,,,,,,3279130,,,
4,2014,0,0,2014 TRS AV p 18,,,2351595,42955,4691688,,,,,,,3771139,,,
4,2015,0,0,,,,,,,,,,,,,,,,
4,2016,0,0,,,,,,,,,,,,,,,,
5,2001,0,0,,,,,,1722264.3,,,,,,,,,,
5,2002,0,0,,,,,,2276159.5,,,,,,,,,,
5,2003,0,0,,,,,,2794848.3,,,,,,,,,,
5,2004,0,0,,,,,,2995380.5,,,,,,,,,,
5,2005,0,0,,,,,,3607372.5,,,,,,,,,,
5,2006,0,0,,,,,,4028016,,,,,,,,,,
5,2007,0,0,2008 AZPSPRS AV p 42,,,,,4266600.5,,,,,,,5531793.5,,,
5,2008,0,0,2008 AZPSPRS AV p 42,,,,,4404386,,,,,,,5019280.5,,,
5,2009,0,0,2010 AZPSPRS AV p 21 -22,,,,,4513525,,,,,,,4115701,,,
5,2010,0,0,2011 AZPSPRS AV p 21 -22,,,,,4863374,,,,,,,4585863.5,,,
5,2011,0,0,2011 AZPSPRS AV p 21 -22,,,,,5648799,,,,,,,5216643,,,
5,2012,0,0,2013 AZPSPRS AV p 20 -21,,,6456407.5,22200.486,6218324,1318879.9,10325530,,2517350.8,,,5074688,6051595,,
5,2013,0,0,2013 AZPSPRS AV p 20 -21,,,6525217.5,25997.914,6505529.5,1390054.5,10544353,,2379945.5,,,5557274.5,6185073.5,,
5,2014,0,0,2014 AZPSPRS AV p 16; 20 -21,,,6494662,31162.686,7949695.5,1526606.8,12233017,,2242173.5,,,5935524,6018984,,
5,2015,0,0,2015 AZPSPRS AV p 18,,,6551397,44012.535,6675835.5,1650763.5,12685800,,2236207.8,,,6217786.5,,,
5,2016,0,0,,,,,,,,,,,,,,,,
6,2001,0,0,,,,,,7897994.5,,,,,,,,,,
6,2002,0,0,,,,,,9234663,,,,,,,,,,
6,2003,0,0,,,,,,10357963,,,,,,,,,,
6,2004,0,0,,,,,,11734732,,,,,,,,,,
6,2005,0,0,,,,,,13217428,,,,,,,,,,
6,2006,0,0,,,,,,14576747,,,,,,,,,,
6,2007,0,0,2007 SRS AV p 12,,,,,15789895,,,,,,,26476068,,,
6,2008,0,0,2009 SRS AV p 12,,,,,16977582,,,,,,,24208124,,,
6,2009,0,0,2009 SRS AV p 12,,,,,18083484,,,,,,,19506244,,,
6,2010,0,0,2011 SRS AV p 15,,,,,19460796,,,,,,,21779422,,,
6,2011,0,0,2011 SRS AV p 15,,,,,,,,,,,,26440256,,,
6,2012,0,0,2013 SRS AV p 15 p 28,Actives includes Health insurance premium supplement,,15794529,,1733217.6,406514.88,,,,,,26047714,28548706,,
6,2013,0,0,2013 SRS AV p 15 p 28,Actives includes Health insurance premium supplement,,15312780,,1613619.1,412582.84,,,,,,28677044,29733566,,
6,2014,0,0,2014 SRS AV p 15,Actives includes Health insurance premium supplement,,15939042,,1750841.4,392091.78,,,,,,33337146,31194504,,
6,2015,0,0,2015 SRS AV p 30,Actives includes Health insurance premium supplement,,15604077,,1963698.8,375811.16,,,,,,33329078,32783434,,
6,2016,0,0,,,,,,,,,,,,,,,,
7,2001,0,0,,Check Hardcopies,,,,,,,,,,,,,,
7,2002,0,0,,Check Hardcopies,,,,,,,,,,,,,,
7,2003,0,0,,Check Hardcopies,,,,,,,,,,,,,,
7,2004,0,0,,Check Hardcopies,,,,,,,,,,,,,,
7,2005,0,0,,Check Hardcopies,,,,,,,,,,,,,,
7,2006,0,0,,Check Hardcopies,,,,,,,,,,,,,,
7,2007,0,0,2008 APERS AV p 28,,,,,2987169.8,,,,,,,5981614.5,,,
7,2008,0,0,2008 APERS AV p 28,,,,,3248937,,,,,,,5615160.5,,,
7,2009,0,0,2010 APERS AV p 29,,,,,3535861.8,,,,,,,4330526.5,,,
7,2010,0,0,2010 APERS AV p 29,,,,,3723162.3,,,,,,,4714160,,,
7,2011,0,0,2013 APERS AV p 29,,,,,4091177.8,,,,,,,5784995,,,
7,2012,0,0,2013 APERS AV p 29,,,4990649.5,372046.16,4318131,,,,,,,5677708,,,
7,2013,0,0,2013 APERS AV  p 9-10,check Total PVFB,,4566850560,390559.63,4665312.5,,9622723,1338555.4,393310.97,945244.38,9622723,6418518.5,6159334,346388.97,
7,2014,0,0,2014 APERS AV p 9-10,check Total PVFB,,4796341,422580.88,5050703,,10269625,10269625,428073.69,977908.75,10269625,7512167.5,6894879,,
7,2015,0,0,2015 APERS AV p 9-10,check Total PVFB,,4808102,443059.53,5430482,,10681643,,445528.69,941289.69,10681643,7530671.5,7351734.5,,
7,2016,0,0,,,,,,,,,,,,,,,,
8,2001,0,0,,No data. Cannot properly separate active and retiree PVFB,,,,,,,,,,,,,,
8,2002,0,0,,No data. Cannot properly separate active and retiree PVFB,,,,,,,,,,,,,,
8,2003,0,0,,No data. Cannot properly separate active and retiree PVFB,,,,,,,,,,,,,,
8,2004,0,0,,No data. Cannot properly separate active and retiree PVFB,,,,,,,,,,,,,,
8,2005,0,0,,,,,,6209521.5,,,,,,,,,,
8,2006,0,0,,,,,,6644862,,,,,,,,,,
8,2007,0,0,2009 ARTRS AV p 25-26,,,,,7114667,,,,,,,11636935,,,
8,2008,0,0,2009 ARTRS AV p 25-26,,,,,7748732,,,,,,,11018088,,,
8,2009,0,0,2011 ARTRS AV p 27 -28,,,,,8344561.5,,,,,,,8847259,,,
8,2010,0,0,2011 ARTRS AV p 27 -28,,,,,,,,,,,,9883574,,,
8,2011,0,0,2011 ARTRS AV p 27 -28,,,,,9589571,,,,,,,11894877,11146222,,
8,2012,0,0,2012 ARTRS AV p 11,,,7474560,1101251.6,10135600,,,2572058.3,,,,11483886,11483886,16139353,
8,2013,0,0,2013 ARTRS AV p 13,,,7573543.5,1141539,10608700,,,2605727.3,,,,12829566,12246805,16718055,
8,2014,0,0,2014 ARTRS AV p 11,,,7496448,1145486.9,11135673,,,2661848.8,,,,14856277,13374766,17310318,
8,2015,0,0,,,,,,,,,,,,,,,,
8,2016,0,0,,,,,,,,,,,,,,,,
9,2001,0,0,,,,,,,,,,,,,,,,
9,2002,0,0,,,,,,,,,,,,,,,,
9,2003,0,0,,,,,,,,,,,,,,,,
9,2004,0,0,,,,,,,,,,,,,,,,
9,2005,0,0,,,,,,,,,,,,,,,,
9,2006,0,0,,,,,,,,,,,,,,,,
9,2007,0,0,2007CALPERS State and Schools AV + 2007 Public Agency AV (Non-Pooled and Risk Pools),,,,,,,,,,,,,,,
9,2008,0,0,2008 CALPERS State and Schools AV + 2008 Public Agency AV (Non-Pooled and Risk Pools),,,,,,,,,,,,,,,
9,2009,0,0,2009 CALPERS State and Schools AV + 2009 Public Agency AV (Non-Pooled and Risk Pools),,,,,,,,,,,,,,,
9,2010,0,0,2010 CALPERS State and Schools AV + 2010 Public Agency AV (Non-Pooled and Risk Pools),,,,,,,,,,,,,,,
9,2011,0,0,2011 CALPERS State and Schools AV + 2011 Public Agency AV (Non-Pooled and Risk Pools),,,,,,,,,,,,,,,
9,2012,0,0,2012 CALPERS State and Schools AV + 2012 Public Agency AV (Non-Pooled and Risk Pools),,,,,203733408,,,,,,,,,,
9,2013,0,0,,No 2013 AV.,,,,,,,,,,,,,,
9,2014,0,0,,,,,,,,,,,,,,,,
9,2015,0,0,,,,,,,,,,,,,,,,
9,2016,0,0,,,,,,,,,,,,,,,,
10,2001,0,0,,,,,,41513000,,,,,,,,,,
10,2002,0,0,,OK,,,,,,,,,,,,,,
10,2003,0,0,,,,,,52128000,,,,,,,,,,
10,2004,0,0,,,,,,58225000,,,,,,,,,,
10,2005,0,0,,,,,,63762000,,,,,,,,,,
10,2006,0,0,,,,,,68774000,,,,,,,,,,
10,2007,0,0,2007 CALSTRS AV p 17 -18,,,,,75612000,,,,,,,166903008,,,
10,2008,0,0,2008 CALSTRS AV p 18 -19,,,,,82609000,,,,,,,155763008,,,
10,2009,0,0,2009 CALSTRS AV p 24-25 ,,,,,89572000,,,,,,,113192000,150444992,,
10,2010,0,0,2010 CALSTRS AV p 22 -23,,,,,99736000,,,,,,,123242000,146404000,,
10,2011,0,0,2011 CALSTRS AV p 25 -26,,,149407008,4487000,110619000,,264512992,56108000,,,306619008,147140000,151030000,,
10,2012,0,0,2012 CALSTRS AV p 20 -26,,,149068992,4541000,116899000,,270508992,55320000,,,30269400,143118000,152515008,,
10,2013,0,0,2013 CALSTRS AV p 14,,,150534000,4641000,122134000,,277308992,55028000,,,301372992,157176000,157883008,,
10,2014,0,0,"2014 CALSTRS AV p 23, 26",,,156718000,4702000,126576000,,287996000,56783000,,,311839008,179748992,168838000,,
10,2015,0,0,,,,,,,,,,,,,,,,
10,2016,0,0,,,,,,,,,,,,,,,,
11,2001,0,0,,,,,,,,,,,,,,,,
11,2002,0,0,,,,,,,,,,,,,,,,
11,2003,0,0,,,,,,,,,,,,,,,,
11,2004,0,0,,,,,,,,,,,,,,,,
11,2005,0,0,,,,,,7999438,,,,,,,,,,
11,2006,0,0,,,,,,8914313,,,,,,,,,,
11,2007,0,0,2007 CTPF AV p 6,,,,,9987717,,,,,,,12820011,,,
11,2008,0,0,2008 CTPF AV p 6,,,,,10491445,,,,,,,11483477,,,
11,2009,0,0,2009 CTPF AV p 6,,,,,10795477,,,,,,,8425661,,,
11,2010,0,0,2010 CTPF AV p 6,,,,,11200096,,,,,,,8982328,,,
11,2011,0,0,2011 CTPF AV p 6,,,,,11791538,,,,,,,10312762,,,
11,2012,0,0,"2012 CTPF AV p 29, SECTION4: Reporting Information for the Public School Teachers' Pension and Retirement Fund of Chicago; EXHIBIT I Summary of Actuarial Valuation Results",No active PVFB,,,255812.69,12320264,,,,,,,9471441,9398202,17357660,
11,2013,0,0,"2013 CTPF AV p 30, SECTION4: Reporting Information for the Public School Teachers' Pension and Retirement Fund of Chicago; EXHIBIT I Summary of Actuarial Valuation Results",,,,293604.03,13985486,,,,,,,9709985,9458316,19044534,
11,2014,0,0,"2014 CTPF AV p 37, SECTION4: Reporting Information for the Public School Teachers' Pension and Retirement Fund of Chicago; EXHIBIT I Summary of Actuarial Valuation Results",,,,327527.63,14298838,,,,,,,10815695,10045543,19503894,
11,2015,0,0,"2015 CTPF AV p 45, SECTION4: Reporting Information for the Public School Teachers' Pension and Retirement Fund of Chicago; EXHIBIT I Summary of Actuarial Valuation Results",Ask JP,,,408992.31,14699448,,,,,,,10689954,10344375,19951290,
11,2016,0,0,,,,,,,,,,,,,,,,
12,2001,0,0,,,,,,654307.13,,,,,,,,,,
12,2002,0,0,,,,,,718187.56,,,,,,,,,,
12,2003,0,0,,,,,,777100.81,,,,,,,,,,
12,2004,0,0,,,,,,812266.31,,,,,,,,,,
12,2005,0,0,,,,,,848185.63,,,,,,,,,,
12,2006,0,0,,,,,,904166.06,,,,,,,,,,
12,2007,0,0,2007 COAERS AV p 17,,,,,968494,,,,,,,1698196.9,,,
12,2008,0,0,2009 COAERS AV p 19,,,,,1025407.5,,,,,,,1234481.3,,,
12,2009,0,0,2009 COAERS AV p 19,,,,,1109773.5,,,,,,,1511265.5,,,
12,2010,0,0,2011 COAERS AV p 17,Market=Actuarial,,,,1195328.3,,,,,,,1711577.3,,,
12,2011,0,0,2011 COAERS AV p 17,,8252.703,1726912.9,49504.25,1267467.4,,3066966,343121.16,,,,1665774.4,1790902.6,2723844.8,
12,2012,0,0,2012 COAERS AV p 18,,9375.936,1938712.1,50142.941,1375244.8,,3386256.8,417877.16,,,,1863468,1897722.9,2968379.8,
12,2013,0,0,2013 COAERS AV p 18,,8580.561,1991127.4,51809.43,1478146,,3541223.8,631305.94,,,,2130624.5,2047929.5,2909917.8,
12,2014,0,0,2014 COAERS AV p 21,,8280.861000000001,2118144.3,61948.27,1580320.4,,3768693.8,674637.94,,,,2209799.8,2193881.3,3094055.8,
12,2015,0,0,,,,,,,,,,,,,,,,
12,2016,0,0,,,,,,,,,,,,,,,,
